file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,1,css,f02adf5e,hpucsd,2025-01-10,20:24:15,-08:00,2025-01-10T20:24:15-08:00,0,4
style.css,2,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,1,43
style.css,3,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,3,42
style.css,4,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,2,0
style.css,5,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,1,23
style.css,6,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,1,15
style.css,7,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,1,18
style.css,8,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,1,12
style.css,9,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,0,0
style.css,10,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,0,0
style.css,11,css,198a5e69,hpucsd,2025-01-18,23:06:49,-08:00,2025-01-18T23:06:49-08:00,0,6
style.css,12,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,0,0
style.css,13,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,1,16
style.css,14,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,0,0
style.css,15,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,0,0
style.css,16,css,198a5e69,hpucsd,2025-01-18,23:06:49,-08:00,2025-01-18T23:06:49-08:00,0,6
style.css,17,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,0,0
style.css,18,css,def84c6f,hpucsd,2025-01-17,20:05:18,-08:00,2025-01-17T20:05:18-08:00,1,16
style.css,19,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,0,0
style.css,20,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,0,0
style.css,21,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,0,3
style.css,22,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,0,0
style.css,23,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,1,12
style.css,24,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,1,23
style.css,25,css,334d888f,hpucsd,2025-01-18,17:42:52,-08:00,2025-01-18T17:42:52-08:00,1,25
style.css,26,css,1f69dda0,hpucsd,2025-01-25,18:49:19,-08:00,2025-01-25T18:49:19-08:00,1,44
style.css,27,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,0,0
style.css,28,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,1,1
style.css,29,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,2,0
style.css,30,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,3,6
style.css,31,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,3,20
style.css,32,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,3,13
style.css,33,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,3,17
style.css,34,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,3,13
style.css,35,css,c16e4f02,hpucsd,2025-01-18,16:33:46,-08:00,2025-01-18T16:33:46-08:00,0,0
style.css,36,css,2b2c214e,hpucsd,2025-01-18,16:59:01,-08:00,2025-01-18T16:59:01-08:00,1,0
style.css,37,css,34e23566,hpucsd,2025-01-18,16:50:32,-08:00,2025-01-18T16:50:32-08:00,0,0
style.css,38,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,1,9
style.css,39,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,0,0
style.css,40,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,3,23
style.css,41,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,3,37
style.css,42,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,3,25
style.css,43,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,3,16
style.css,44,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,1,0
style.css,45,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,1,0
style.css,46,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,0,0
style.css,47,css,2b2c214e,hpucsd,2025-01-18,16:59:01,-08:00,2025-01-18T16:59:01-08:00,0,0
style.css,48,css,2b2c214e,hpucsd,2025-01-18,16:59:01,-08:00,2025-01-18T16:59:01-08:00,0,0
style.css,49,css,2b2c214e,hpucsd,2025-01-18,16:59:01,-08:00,2025-01-18T16:59:01-08:00,0,4
style.css,50,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,0,0
style.css,51,css,7afef342,hpucsd,2025-01-18,17:15:44,-08:00,2025-01-18T17:15:44-08:00,1,42
style.css,52,css,8aa3008d,hpucsd,2025-01-18,17:01:53,-08:00,2025-01-18T17:01:53-08:00,1,32
style.css,53,css,d559ad4b,hpucsd,2025-01-25,23:05:26,-08:00,2025-01-25T23:05:26-08:00,1,22
style.css,54,css,2b2c214e,hpucsd,2025-01-18,16:59:01,-08:00,2025-01-18T16:59:01-08:00,0,0
style.css,55,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,0,0
style.css,56,css,334d888f,hpucsd,2025-01-18,17:42:52,-08:00,2025-01-18T17:42:52-08:00,0,0
style.css,57,css,334d888f,hpucsd,2025-01-18,17:42:52,-08:00,2025-01-18T17:42:52-08:00,0,11
style.css,58,css,334d888f,hpucsd,2025-01-18,17:42:52,-08:00,2025-01-18T17:42:52-08:00,0,0
style.css,59,css,1f69dda0,hpucsd,2025-01-25,18:49:19,-08:00,2025-01-25T18:49:19-08:00,1,42
style.css,60,css,ba2052b3,hpucsd,2025-01-18,17:58:32,-08:00,2025-01-18T17:58:32-08:00,1,23
style.css,61,css,334d888f,hpucsd,2025-01-18,17:42:52,-08:00,2025-01-18T17:42:52-08:00,1,39
style.css,62,css,334d888f,hpucsd,2025-01-18,17:42:52,-08:00,2025-01-18T17:42:52-08:00,1,25
style.css,63,css,be6e1594,hpucsd,2025-01-25,18:28:09,-08:00,2025-01-25T18:28:09-08:00,1,69
style.css,64,css,334d888f,hpucsd,2025-01-18,17:42:52,-08:00,2025-01-18T17:42:52-08:00,1,16
style.css,65,css,87e33538,hpucsd,2025-01-23,14:19:48,-08:00,2025-01-23T14:19:48-08:00,0,0
style.css,66,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,0,0
style.css,67,css,10c896b1,hpucsd,2025-01-25,16:39:16,-08:00,2025-01-25T16:39:16-08:00,0,0
style.css,68,css,fbc2cb07,hpucsd,2025-01-25,22:25:52,-08:00,2025-01-25T22:25:52-08:00,0,13
style.css,69,css,fbc2cb07,hpucsd,2025-01-25,22:25:52,-08:00,2025-01-25T22:25:52-08:00,1,17
style.css,70,css,fbc2cb07,hpucsd,2025-01-25,22:25:52,-08:00,2025-01-25T22:25:52-08:00,1,8
style.css,71,css,fbc2cb07,hpucsd,2025-01-25,22:25:52,-08:00,2025-01-25T22:25:52-08:00,1,10
style.css,72,css,fbc2cb07,hpucsd,2025-01-25,22:25:52,-08:00,2025-01-25T22:25:52-08:00,1,16
style.css,73,css,de5619e5,hpucsd,2025-02-01,22:00:31,-08:00,2025-02-01T22:00:31-08:00,0,0
style.css,74,css,01d6f7c6,hpucsd,2025-02-01,22:09:03,-08:00,2025-02-01T22:09:03-08:00,0,0
style.css,75,css,01d6f7c6,hpucsd,2025-02-01,22:09:03,-08:00,2025-02-01T22:09:03-08:00,0,13
style.css,76,css,bd27d0ce,hpucsd,2025-02-01,23:25:01,-08:00,2025-02-01T23:25:01-08:00,1,11
style.css,77,css,01d6f7c6,hpucsd,2025-02-01,22:09:03,-08:00,2025-02-01T22:09:03-08:00,0,0
style.css,78,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
style.css,79,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,38
style.css,80,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,10
style.css,81,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,12
style.css,82,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,66
style.css,83,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,55
style.css,84,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,12
style.css,85,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,15
style.css,86,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,11
style.css,87,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
style.css,88,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
style.css,89,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,22
style.css,90,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,7
style.css,91,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,12
style.css,92,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,57
style.css,93,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,8
style.css,94,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,21
style.css,95,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,12
style.css,96,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,17
style.css,97,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,24
style.css,98,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
style.css,99,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
style.css,100,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,20
style.css,101,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,10
style.css,102,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,12
style.css,103,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,18
style.css,104,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,10
style.css,105,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,14
style.css,106,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
style.css,107,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
style.css,108,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,28
style.css,109,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,15
style.css,110,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,10
style.css,111,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,11
style.css,112,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,20
style.css,113,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,17
style.css,114,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,1,23
style.css,115,css,c721176f,hpucsd,2025-02-07,23:11:26,-08:00,2025-02-07T23:11:26-08:00,0,0
